English,Manx,Notes
"He saith unto him, Which? Jesus said, Thou shalt do no murder, Thou shalt not commit adultery, Thou shalt not steal, Thou shalt not bear false witness, ","18 Dooyrt eshyn rish, Cre ny annaghyn? Dooyrt Yeesey, Cha jean oo dunverys, Cha brish oo poosey, Cha jean oo geid, Cha nymmyrk oo feanish foalsey,",
"Honour thy father and thy mother: and, Thou shalt love thy neighbour as thyself. ","19 Cur arrym da dt’ayr as da dty voir: as, Ver oo graih da dty naboo myr dhyt hene.",
"The young man saith unto him, All these things have I kept from my youth up: what lack I yet? ","20 Dooyrt y dooinney aeg rish, Ooilley ny annaghyn shoh ta mee er vreaylley veih my aegid: cre sodjey t’orrym dy yannoo?",
"Jesus said unto him, If thou wilt be perfect, go and sell that thou hast, and give to the poor, and thou shalt have treasure in heaven: and come and follow me. ","21 Dooyrt Yeesey rish, My bailt ve dy firrinagh mie, immee, as creck as cur ny t’ayd da ny boghtyn, as bee berchys ayd ayns niau; as tar as eiyr orryms.",
"But when the young man heard that saying, he went away sorrowful: for he had great possessions. ","22 Agh tra cheayll y dooinney aeg yn raa shen, hie Eh ersooyl dy trimshagh: son va cummallyn mooarey echey.",
"Then said Jesus unto his disciples, Verily I say unto you, That a rich man shall hardly enter into the kingdom of heaven. ","23 ¶ Eisht dooyrt Yeesey roosyn va sheer geiyrt er, Dy firrinagh ta mee gra riu, dy-goan hed dooinney berchagh stiagh ayns reeriaght niau.",
"And again I say unto you, It is easier for a camel to go through the eye of a needle, than for a rich man to enter into the kingdom of God. ","24 As reesht ta mee gra riu, Te ny sassey da camel goll trooid croae snaidey, na da dooinney berchagh dy gholl stiagh ayns reeriaght Yee.",
"When his disciples heard it, they were exceedingly amazed, saying, Who then can be saved? ","25 Tra cheayll y vooinjer va sheer marish shoh, v’ad erskyn towse atchimagh, gra, Quoi eisht oddys ve er ny hauail?",
"But Jesus beheld them, and said unto them, With men this is impossible; but with God all things are possible. ","26 Agh yeeagh Yeesey orroo, as dooyrt Eh roo, Da deiney ta shoh neu-phossible, agh da Jee ta dy chooilley nhee possible.",
"Then answered Peter and said unto him, Behold, we have forsaken all, and followed thee; what shall we have therefore? ","27 ¶ Eisht dreggyr Peddyr, as dooyrt Eh rish, Cur-my-ner, ta shinyn er dreigeil ooilley, as er n’eiyrt orts; cre vees ainyn er-y-fa shen.",
"And Jesus said unto them, Verily I say unto you, That ye which have followed me, in the regeneration when the Son of man shall sit in the throne of his glory, ye also shall sit upon twelve thrones, judging the twelve tribes of Israel. ","28 Dooyrt Yeesey roo, Dy firrinagh ta mee gra riu, ec y yiennaghtyn reesht, tra Mac y dooinney soie er stoyl-reeoil e ghloyr, dy jean shiuish myrgeddin t’er n’eiyrt orryms soie er daa stoyl-reeoil yeig, briwnys daa heeloghe yeig Israel.",
"And every one that hath forsaken houses, or brethren, or sisters, or father, or mother, or wife, or children, or lands, for my name’s sake, shall receive an hundredfold, and shall inherit everlasting life. ","29 As dy chooilley annane t’er hreigeil thieyn, ny braaraghyn, ny shairaghyn, ny ayr, ny moir, ny ben, ny cloan, ny thalloo, er graih m’ennyms, kead-filley, as eiraght ayns y vea veayn.",
But many that are first shall be last; and the last shall be first. ,"30 Agh bee ymmodee jeusyn ta hoshiaght, er-jerrey; as jeusyn ta er-jerrey hoshiaght.",
,CAB. XX.,
"For the kingdom of heaven is like unto a man that is an householder, which went out early in the morning to hire labourers into his vineyard. ","Son ta reeriaght niau casley rish dooinney va ny ar-thie, hie magh dy moghey dy ailley labreeyn son e gharey-feeney.",
"And when he had agreed with the labourers for a penny a day, he sent them into his vineyard. ","2 As tra v’eh er choardail rish ny labreeyn son ping ’sy laa, hug Eh ad stiagh ayns e gharey-feeney.",
"And he went out about the third hour, and saw others standing idle in the marketplace, ","3 As hie Eh magh mysh y tress oor, as honnick eh feallagh elley ny[n] [1] shassoo nyn daaue ayns ynnyd y vargee,","[1] This (apparent) error, occurring in the same phrase in v. 6, is reproduced from the 1748 Noo Mian, and is reproduced again in this passage in the 1765 Prayer Book (ny shassoo replaced by shassoo in the 1772 Bible and the 1777 Prayer Book). There is one similar example in the Apocrypha: hooar ad ny shassoo ayns shen Osias as shanstyryn… (Judith 19.6). Er ny son occurs quite frequently, but the expected er nyn son at least 10 times more so."
"And said unto them; Go ye also into the vineyard, and whatsoever is right I will give you. And they went their way. ","4 As dooyrt Eh roo, Gow-jee shiuish myrgeddin stiagh ayns y gharey-feeney, as verryms diu cre-erbee ta cair. As hie ad rymboo.",
"Again he went out about the sixth and ninth hour, and did likewise. ","5 Reesht hie Eh magh mysh y cheyoo as yn nuyhoo oor, as ren Eh er yn aght cheddin.",
"And about the eleventh hour he went out, and found others standing idle, and saith unto them, Why stand ye here all the day idle? ","6 As mysh yn un oor jeig, hie Eh magh, as hooar Eh feallagh elley ny[n] shassoo nyn daaue, as dooyrt Eh roo, Cre’n-fa ta shiu nyn shassoo ayns shoh fey laa nyn daaue?",
"They say unto him, Because no man hath hired us. He saith unto them, Go ye also into the vineyard; and whatsoever is right, that shall ye receive. ","7 Dooyrt adsyn rish, Er-yn-oyr nagh vel dooinney erbee er vailley shin. Dooyrt eshyn roo, Gow-jee shiu[i]sh myrgeddin stiagh ayns y gharey-feeney, as yiow shiu cre-erbee ta cair.",
"So when even was come, the lord of the vineyard saith unto his steward, Call the labourers, and give them their hire, beginning from the last unto the first. ","8 Myr shen tra va’n fastyr er jeet, dooyrt chiarn y gharey-feeney rish y stiurt echey, Eïe er ny labreeyn, as cur daue nyn vail, goaill toshiaght veih yn vooinjer s’jerree gys y chied eallagh.",
"And when they came that were hired about the eleventh hour, they received every man a penny. ","9 As tra haink feallagh yn un oor-jeig, hooar ad dy chooilley ghooinney ping.",
"But when the first came, they supposed that they should have received more; and they likewise received every man a penny. ","10 Agh tra haink y chied eallagh, heill ad dy voghe ad ny smoo, as hooar adsyn myrgeddin dy chooilley ghooinney ping.",
"And when they had received it, they murmured against the goodman of the house, ","11 As tra v’ad er ghoaill eh, loayr ad dy jymmoosagh rish yn far-thie,",
"Saying, These last have wrought but one hour, and thou hast made them equal unto us, which have borne the burden and heat of the day. ","12 Gra, Cha vel yn vooinjer s’jerree shoh er n’obbraghey agh un oor, as t’ow er n’yannoo ad corrym rooinyn t’er n’ymmyrkey errey as chiass y laa. ",
"But he answered one of them, and said, Friend, I do thee no wrong: didst not thou agree with me for a penny? ","13 Agh dreggyr eshyn fer jeu, gra, Heshey vie, cha vel mish jannoo aggair dhyt: nagh choard uss rhym’s son ping?",
"Take that thine is, and go thy way: I will give unto this last, even as unto thee. ","14 Trog shen ny ta lhiat, as immee royd: m’aigney’s eh dy choyrt da’n fer s’jerree shoh, myr ta mee er chur dhyts.",
"Is it not lawful for me to do what I will with mine own? Is thine eye evil, because I am good? ","15 Nagh vel eh lowal dou dy yannoo cre saillym rish my chooid hene? vel dty hooyl’s olk, er-y-fa dy vel mish mie?",
"So the last shall be first, and the first last: for many be called, but few chosen. ","16 Myr shen bee adsyn ta er-jerrey hoshiaght, as adsyn ta hoshiaght er-jerrey: son ta ymmodee er nyn eam, agh beggan er nyn reih.",
"And Jesus going up to Jerusalem took the twelve disciples apart in the way, and said unto them, ","17 ¶ As myr va Yeesey goll seose gys Jerusalem, ghow Eh yn daa ostyl yeig dy-lhiattee er y raad, as dooyrt Eh roo,",
"Behold, we go up to Jerusalem; and the Son of man shall be betrayed unto the chief priests and unto the scribes, and they shall condemn him to death, ","18 Cur-my-ner, ta shin goll seose gys Jerusalem, as bee Mac y dooinney er ny vrah gys ny ard-saggyrtyn, as gys ny scruderyn, as deyree ad Eh gy baase,",
"And shall deliver him to the Gentiles to mock, and to scourge, and to crucify him: and the third day he shall rise again.","19 As livreyee ad Eh hucsyn jeh ny Ashoonyn-quaah [sic: quaagh], dy chraidey mysh, as dy chustey, as dy chrossey Eh: as er y tress laa nee Eh girree reesht.",
"Then came to him the mother of Zebedees children with her sons, worshipping him, and desiring a certain thing of him.","20 ¶ Eisht haink huggey moir cloan Zebedee, as e meck mâree, cur ooashley da, as shirrey aghin er.",
"And he said unto her, What wilt thou? She saith unto him, Grant that these my two sons may sit, the one on thy right hand, and the other on the left, in thy kingdom.","21 As dooyrt Eh ree, Cre bailt? Dooyrt ish rish, Lhow da my ghaa vac dy hoie, yn derrey yeh er dty laue yesh, as y jeh elley er dty laue chiare ayns dty reeriaght.",
"But Jesus answered and said, Ye know not what ye ask. Are ye able to drink of the cup that I shall drink of, and to be baptized with the baptism that I am baptized with? They say unto him, We are able.","22 Agh dreggyr Yeesey as dooyrt Eh, Cha s’eu cre ta shiu dy yeearree. Vel shiu abyl giu jeh’n cappan ta mish giu jeh, as v’er nyn mashtey lesh y bashtey ta mish bashtit lesh? Dooyrt adsyn rish, Ta shin abyl.",
"And he saith unto them, Ye shall drink indeed of my cup, and be baptized with the baptism that I am baptized with: but to sit on my right hand, and on my left, is not mine to give, but it shall be given to them for whom it is prepared of my Father.","23 As dooyrt Eh roo, Iuee shiu dy jarroo jeh my chappan, as bee shiu er nyn mashtey lesh y bashtey ta mish bashtit lesh: agh dy hoie er my laue yesh as er my laue chiare, cha vel shen lhiam’s dy choyrt, agh ny lomarcan dauesyn er nyn son te kiarit liorish my Ayr.",
"And when the ten heard it, they were moved with indignation against the two brethren.","24 As tra cheayll yn jeih shoh, v’ad feer jymmoosagh rish y daa vraar.",
"But Jesus called them unto him, and said, Ye know that the princes of the Gentiles exercise dominion over them, and they that are great exercise authority upon them.","25 Agh deïe Yeesey orroo huggey, as dooyrt Eh, Ta fys eu dy vel prinsyn ny Ashoonyn-quaagh gymmyrkey reill harrystoo, as ta ny deiney mooarey gymmyrkey torrity nyn mastey.",
"But it shall not be so among you: but whosoever will be great among you, let him be your minister;","26 Agh cha bee eh myr shen nyn mastey eauish: agh quoi-erbee eauish ballish ve mooar, lig Eh ve ry hoi shirveish erriu.",
"And whosoever will be chief among you, let him be your servant:","27 As quoi-erbee syrjey ballish y ve nyn mast’ eu, lig Eh ve yn charvaant eu.",
"Even as the Son of man came not to be ministered unto, but to minister, and to give his life a ransom for many.","28 Myr nagh daink yn Mac dooinney dy ve shirveishit, agh dy hirveish, as dy chur e vioys ny lhiassaghey son ymmodee.",
"And as they departed from Jericho, a great multitude followed him.","29 As tra v’ad er n’immeeaght veih Jericho, deiyr earrooyn mooarey dy leih er.",
"And, behold, two blind men sitting by the way side, when they heard that Jesus passed by, cried out, saying, Have mercy on us, O Lord, thou son of David.","30 ¶ As cur-my-ner, va daa ghooinney doal nyn soie rish oirr yn raad, as tra cheayll ad dy row Yeesey goll shiaghey, deïe ad, gra, Jean myghin orrin, O Hiarn, vac Ghavid.",
"And the multitude rebuked them, because they should hold their peace: but they cried the more, saying, Have mercy on us, O Lord, thou son of David.","31 As va’n pobble cur oghsan daue, dy voddagh ad nyn jengey ’chummal: agh deïe adsyn wheesh shen smoo, gra, Jean myghin orrin, O Hiarn, vac Ghavid.",
"And Jesus stood still, and called them, and said, What will ye that I shall do unto you?","32 As hass Yeesey, as deïe Eh orroo, as dooyrt Eh, Cre bailliu mee dy yannoo er ny son eu?",
"They say unto him, Lord, that our eyes may be opened.","33 Dooyrt adsyn rish, Hiarn, dy vod ny sooyllyn ain v’er nyn vosley.",
"So Jesus had compassion on them, and touched their eyes: and immediately their eyes received sight, and they followed him.","34 Myr shen va chymmey ec Yeesey orroo, as venn Eh rish ny sooyllyn oc: as chelleeragh hooar ny sooyllyn oc nyn soilshey, as deiyr ad er.",
,CAB. XXI.,
"And when they drew nigh unto Jerusalem, and were come to Bethphage, unto the mount of Olives, then sent Jesus two disciples,","As tra v’ad tayrn er-gerrey da Jerusalem, as dy row ad er jeet gys Bethphage, gys cronck ny Oliveyn, hug Yeesey jees jeusyn va kinjagh geiyrt er, er chaghteraght,",
"Saying unto them, Go into the village over against you, and straightway ye shall find an ass tied, and a colt with her: loose them, and bring them unto me.","2 As dooyrt Eh roo, Immee-jee gys y balley-beg ta shiu dy akin, as chelleeragh yiow shiu assyl kainlt as lhie mâree: feayshyl-jee as cur-jee lhieu ad hym’s.",
"And if any man say ought unto you, ye shall say, The Lord hath need of them; and straightway he will send them.","3 As my loayrys dooinney erbee veg riu, abbyr-jee shiuish, Ta feme ec y Chiarn orroo; as chelleeragh lhiggee Eh yn raad daue.",
"All this was done, that it might be fulfilled which was spoken by the prophet, saying,","4 Va ooilley shoh jeant, dy voddagh shen ve cooilleenit va loayrit liorish y phadeyr, gra,",
"Tell ye the daughter of Sion, Behold, thy King cometh unto thee, meek, and sitting upon an ass, and a colt the foal of an ass.","5 Insh-jee da inneen Sion, Cur-my-ner, ta dty ree cheet hood dy imlee, as ny hoie er assyl, as er lhie sharragh assyl.",
"And the disciples went, and did as Jesus commanded them,","6 As hie adsyn rymboo, as ren ad myr va Yeesey er n’oardaghey daue.",
"And brought the ass, and the colt, and put on them their clothes, and they set him thereon.","7 As hug ad lhieu yn assyl as y lhie, as hug ad orroo nyn eaddagh, as hug ad eshyn ny hoie er yn eadagh.",
"And a very great multitude spread their garments in the way; others cut down branches from the trees, and strawed them in the way.","8 As ren earrooyn mooarey dy leih skeayley nyn gharmadyn er y raad; yiare feallagh elley banglaneyn jeh ny biljyn, as skeayll ad ad er y raad.",
