English,Manx,Notes
"        “I’ve tried the roots of trees, and I’ve tried banks, and I’ve tried hedges,” the Pigeon went on, without attending to her; “but those serpents! There’s no pleasing them!”","        “Ta mee er phrowal ny fraueyn jeh biljyn, as ta mee er phrowal brooinyn, as ta mee er phrowal cleighyn,” hie y Calmane er, gyn cur geill jee; “agh ny aarnieughyn shen! Cha nod ad ve jeant bwooiagh!” ",
,,
"       Alice was more and more puzzled, but she thought there was no use in saying anything more till the Pigeon had finished.","       Va Ealish cheet dy ve ny smoo as ny smoo fud y cheilley, agh heill ee nagh row eh feeu dy ghra red erbee elley derrey va'n Calmane er jeet gy kione. ",
"        “As if it wasn’t trouble enough hatching the eggs,” said the Pigeon; “but I must be on the look-out for serpents night and day! Why, I haven’t had a wink of sleep these three weeks!”","        “She boirey dy liooar t’ayn y ve guirr ny h-oohyn,” dooyrt y Calmane; “agh shegin dou freayll arrey son aarnieughyn, fud ny h-oie as feiy yn laa! Cammah, cha nel veg dy chadley er ve aym rish tree shiaghtyn nish!” ",
"        “I’m very sorry you’ve been annoyed,” said Alice, who was beginning to see its meaning.","        “S’treih lhiam dy mooar dy row uss boirit,” dooyrt Ealish, va goaill toshiaght dy hoiggal y bun jeh’n chooish. ",
"        “And just as I’d taken the highest tree in the wood,” continued the Pigeon, raising its voice to a shriek, “and just as I was thinking I should be free of them at last, they must needs come wriggling down from the sky! Ugh, Serpent!”","        “As cho leah’s ta mee er ngoaill y billey syrjey sy cheyll,” hie y Calmane er, as eh troggal e choraa seose gys screeagh, “as kiart ec y traa va mee sheiltyn dy beigns rey roo fy yerrey, shegin daue cheet neose veih’n speyr as ad cassey mygeayrt! Ugh, Aarnieu!”",
"        “But I’m not a serpent, I tell you!” said Alice. “I’m a — I’m a — ”","        “Agh cha nel mee my aarnieu, ta mish dy ghra rhyt!” dooyrt Ealish. “Ta mee — ta mee — ”",
        “Well! What are you?” said the Pigeon. “I can see you’re trying to invent something!”,        “C’red? C’red t’ou?” dooyrt y Calmane. “Ta mee fakin dy vel oo prowal croo red ennagh!”,
"        “I — I’m a little girl,” said Alice, rather doubtfully, as she remembered the number of changes she had gone through that day.","        “Ta- ta mee my inneen veg,” dooyrt Ealish ouryssagh dy liooar, myr va cooinaghtyn eck er ny caghlaaghyn earrooagh haink urree y laa shen. ",
        “A likely story indeed!” said the Pigeon in a tone of the deepest contempt. ,        “Skeeal liklee dy jarroo!” dooyrt y Calmane ayns coraa feer lunagh. ,
"        “I’ve seen a good many little girls in my time, but never one with such a neck as that!","        “Ta mee er nakin inneenyn beggey dy liooar sy vea aym, agh cha vaik rieau nane erbee as lheid y wannal shen eck! ",
"       No, no! You’re a serpent; and there’s no use denying it.","       Cha nel, cha nel! She aarnieu uss; cha neeu eh y obbal. ",
       I suppose you’ll be telling me next that you never tasted an egg!”,       Ta mee sheiltyn dy bee uss ginsh dou nagh ren oo rieau blasstyn ooh!” ,
"        “I have tasted eggs, certainly,” said Alice, who was a very truthful child; “but little girls eat eggs quite as much as serpents do, you know.”","        “Ta mee er vlasstyn oohyn, son shickyrys,” dooyrt Ealish, va ny paitchey feer firrinagh; “agh ta inneenyn beggey gee whilleen oohyn as aarnieughyn, ta fys ayd.”",
"“I don’t believe it,” said the Pigeon; “but if they do, why then they’re a kind of serpent, that’s all I can say.”","“Cha nel mee credjal eh,” dooyrt y Calmane; “agh my ta shen firrinagh, t’ad nyn sorch dy aarnieu: shen ooilley foddym gra.” ",
,,
"       This was such a new idea to Alice, that she was quite silent for a minute or two, which gave the Pigeon the opportunity of adding, ","       Va shoh ny eie noa niartal son Ealish, as, kyndagh rish, v'ee ny tost rish minnid ny ghaa, ren cur da'n Chalmane y caa dy ghra, ",
"        “You’re looking for eggs, I know that well enough; and what does it matter to me whether you’re a little girl or a serpent?”","        “T’ou shirrey oohyn, shione dou shen mie dy liooar; as nagh gummey lhiams vel uss dty inneen veg ny dty aarnieu?”",
"        “It matters a good deal to me,” said Alice hastily; “but I’m not looking for eggs, as it happens; and if I was, I shouldn’t want yours: I don’t like them raw.”","        “T'eh jeh scansh vooar dooys,"" dooyrt Ealish dy tappee; “agh cha nel mee shirrey oohyn, ta fys ayd; as dy beigns shirrey ad, cha beigns laccal ny fir ayds: cha mie lhiam ad y ve aw.” ",
"        “Well, be off, then!” said the Pigeon in a sulky tone, as it settled down again into its nest.","        “Ersooyl lhiat eisht!” dooyrt y Calmane dy pooitchagh, as eshyn soiaghey sheese syn edd echey.",
"       Alice crouched down among the trees as well as she could, for her neck kept getting entangled among the branches, and every now and then she had to stop and untwist it.","       Chroym Ealish sheese mastey ny biljyn chammah as dod ee, er y fa dy row e mwannal kinjagh cheet dy ve kianlt seose ayns ny banglaneyn, as nish as reesht beign jee scuirr dy ’easyley eh.",
"After a while she remembered that she still held the pieces of mushroom in her hands, and she set to work very carefully, nibbling first at one and then at the other, and growing sometimes taller and sometimes shorter, until she had succeeded in bringing herself down to her usual height.","Lurg tammylt, va cooinaghtyn eck dy row ee foast cummal greim er ny peeshyn jeh shalmane ayns e laueyn, as ghow ee yn obbyr ayns laue feer chiarailagh as ish shuilgey un pheesh hoshiaght as eisht y pheesh elley, as ny keayrtyn v’ee gaase ny smoo toallee, as ny keayrtyn ny s’girrey, gys v’eh er jeet lhee dy gholl erash gys e h-yrjid cliaghtagh. ",
"       It was so long since she had been anything near the right size, that it felt quite strange at first; but she got used to it in a few minutes, and began talking to herself, as usual.","       V’eh cho foddey neayr’s v’ee er ve red erbee goll rish e mooadys kiart dy row eh gennaghtyn quaagh dy liooar ec y toshiaght; agh haink ee dy ve cliaghtit rish ayns shiartanse dy vinnidyn, as ghow ee toshiaght dy loayrt ree hene, myr dy cliaghtagh,",
"“Come, there’s half my plan done now! How puzzling all these changes are! I’m never sure what I’m going to be, from one minute to another!","“Jeeagh, ta lieh my phlan jeant nish! Nagh keishtagh ooilley ny caghlaaghyn shoh! Cha noddym ve shickyr dy bragh cre vees mee, veih un vinnid gys y nah vinnid!",
"However, I’ve got back to my right size: the next thing is, to get into that beautiful garden — how is that to be done, I wonder?”","Aghterbee, ta mee er ngoll erash gys my vooadys kiart: y nah red, shen dy chosney stiagh sy gharey aalin shen - cre'n aght vees shen jeant, ta mee sheiltyn?”",
"As she said this, she came suddenly upon an open place, with a little house in it about four feet high.","Myr v’ee gra shoh, haink ee dy doaltattym gys boayl feaynfoshlit as thie beg ayn va mysh kiare trie er yrjid.",
" “Whoever lives there,” thought Alice, “it’ll never do to come upon them this size: why, I should frighten them out of their wits!”"," “Quoi erbee ta cummal ayns shoh,” smooinee Ealish, “cha bee eh cooie dy bragh dy heet orroo as mish y mooadys shoh: cammah, veagh ad agglit ass nyn geeall aym!” ",
"So she began nibbling at the righthand bit again, and did not venture to go near the house till she had brought herself down to nine inches high.","Myr shen, ghow ee toshiaght dy huilgey er y pheesh er y laue yesh reesht, as cha b’loys jee goll faggys da’n thie derrey v'ee er chur lhee ee hene sheese gys nuy oarlagh er yrjid. ",
CHAPTER VI.,CABDYL 6 ,
Pig and Pepper,Muc as Pibbyr ,
"       For a minute or two she stood looking at the house, and wondering what to do next, when suddenly a footman in livery came running out of the wood — (she considered him to be a footman because he was in livery: otherwise, judging by his face only, she would have called him a fish) — and rapped loudly at the door with his knuckles.","       Rish minnid ny ghaa v’ee ny shassoo jeeaghyn er y thie, as ish smooinaghtyn c’red dy yannoo, tra, dy doaltattym, roie guilley drid va coamrit ayns eaddagh shirveishagh magh ass y cheyll - (v'ee contey eh dy ve ny ghuilley drid er y fa dy row eh coamrit myr shen: er nonney, veih'n eddin echey ny lomarcan, veagh ee er ghra eeast rish) - as chrank eh dy sheeanagh er y dorrys lesh ny h-uddaneyn echey.",
"It was opened by another footman in livery, with a round face, and large eyes like a frog; and both footmen, Alice noticed, had powdered hair that curled all over their heads. ","V'eh er ny 'osley ec guilley drid elley ayns eaddagh shirveishagh, lesh eddin cruinn, as sooillyn mooarey goll rish rannag; as hug Ealish my ner dy row folt poodyrit ec y daa ghuilley drid, folt casagagh va ooilley harrish nyn ging. ",
"She felt very curious to know what it was all about, and crept a little way out of the wood to listen.","V’ee feer pheeikearagh as by vie lhee dy mooar feddyn magh c'red va goll er, as ren ee snaue magh ass y cheyll, beggan, dy eaishtagh. ",
"       The Fish-Footman began by producing from under his arm a great letter, nearly as large as himself, and this he handed over to the other, saying, in a solemn tone, “For the Duchess.","       Ghow y Guilley Drid Eeastee toshiaght as eshyn goaill magh screeuyn mooar va er ve fo’n roih echey. Va’n screeuyn bunnys cho mooar as eshyn, as hug eh eh da’n fer elley, as dooyrt eh dy trome-chooishagh, “Son y Vendiuic.",
An invitation from the Queen to play croquet.” ,Cuirrey veih’n Venrein dy chloie croquet.” ,
"The Frog-Footman repeated, in the same solemn tone, only changing the order of the words a little,","Va shoh grait reesht ec y Ghuilley Drid Rannag, dy trome-chooishagh neesht, agh va oardagh ny focklyn caghlaait beggan,",
“From the Queen. An invitation for the Duchess to play croquet.”,“Veih’n Venrein. Cuirrey da’n Vendiuic dy chloie croquet.” ,
"       Then they both bowed low, and their curls got entangled together.","       Eisht chroym y jees jeu sheese dy h-injil, as haink ny casagyn oc dy ve kianlt ry cheilley. ",
"       Alice laughed so much at this, that she had to run back into the wood for fear of their hearing her; and when she next peeped out the Fish-Footman was gone, and the other was sitting on the ground near the door, staring stupidly up into the sky.","       Hug shoh er Ealish garaghtee wheesh as dy beign jee roie erash sy cheyll er aggle dy gluinnagh ad ee; as, tra speeik ee magh lurg shoh, va’n Guilley Drid Eeastee ersooyl, as va’n fer elley ny hoie er y thalloo faggys da’n dorrys, as eshyn blakey dy bolvaneagh seose sy speyr. ",
"       Alice went timidly up to the door, and knocked.",       Hie Ealish dy faitagh gys y dorrys as chrank ee er. ,
"“There’s no sort of use in knocking,” said the Footman, “and that for two reasons. First, because I’m on the same side of the door as you are; secondly, because they’re making such a noise inside, no one could possibly hear you.” ","“Cha neeu eh ve crankal myr shen,” dooyrt y Guilley Drid, “as ta shen er daa oyr. Hoshiaght, er y fa dy vel mish er y cheu cheddin jeh’n dorrys as uss: as y nah oyr, t'ad feiyral cho niartal cheu-sthie as nagh vod peiagh erbee clashtyn oo.” ",
"       And certainly there was a most extraordinary noise going on within — a constant howling and sneezing, and every now and then a great crash, as if a dish or kettle had been broken to pieces.","       As son shickyrys v’ad feiyral erskyn insh cheu-sthie — gullal as streighyraght gyn scuirr, as polt mooar nish as reesht, myr dy beagh jyst ny coirrey veg er ny vrishey ayns peeshyn. ",
"        “Please, then,” said Alice, “how am I to get in?”","        “Kyndagh rish shen, my sailliu,” dooyrt Ealish, “cre'n aght foddym cosney stiagh?” ",
"        “There might be some sense in your knocking,” the Footman went on without attending to her, “if we had the door between us.","        “Foddee dy beagh eh keeallagh dy beagh uss crankal,” ren y Guilley Drid goll er, gyn cur geill jee, “dy beagh y dorrys eddyr ain. ",
"For instance, if you were inside, you might knock, and I could let you out, you know.”","Myr sampleyr, dy beagh uss cheu-sthie, oddagh oo crankal, as oddins lhiggey stiagh oo, ta fys ayd.”",
"He was looking up into the sky all the time he was speaking, and this Alice thought decidedly uncivil.","V’eh jeeaghyn seose sy speyr ooilley yn traa v'eh loayrt, as heill Ealish dy row shoh neu- ghoiagh, son shickyrys.",
"“But perhaps he can’t help it,” she said to herself; “his eyes are so very nearly at the top of his head. But at any rate he might answer questions. —How am I to get in?” she repeated, aloud.","“Agh foddee nagh vel niart echey er,” dooyrt ee ree hene; “ta e hooillyn feer, feer faggys da baare e ching. Agh er y chooid sloo oddagh eh cur freggyrt da feyshtyn. — Cre’n aght foddym cosney stiagh?” dooyrt ee reesht, er ard. ",
