Manx,English,Notes,,,
"Ayns shenn hraaghyn va ny kirp ny merriu coodit lesh brelleein verriu, as v’ee freaylt ayns y thie son yn oanluckey. ","In old times corpses were covered with a sheet for the dead (winding-sheet), and it was kept in the house for the funeral.",,,,
"V’ee dy kinjagh aarloo, as v’ee ny keayrtyn freaylt ayns y thie son bleeantyn.","It was always ready, and it was sometimes kept in the house for years.",,,,
"Va claare lesh sollan currit er yn chorp marroo, as dy mennick va foaid geayney as sollan currit fo yn lhiabbee. ","A dish of salt was put on the dead body, and often a green sod and salt were put under the bed.",,,,
"Va lane credjue oc ayns sollan, son dy row eh smooinit dy reayll eeast as feill voish goll mow. ","They had great belief in salt, for it was thought to keep fish and flesh from going rotten. ",,,,
"V’ad cur sollan ayns bainney tra v’eh creckit, ny ayns cooid erbee elley veagh yeeassit, ny currit ersooyl. ","They put salt into milk when it was sold, or in any other goods that would be lent, or given away.",,,,
Va’d credjal dy row reddyn va goll dy haghyrt cur caslys jeh reddyn va goll dy haghyrt. ,They believed that things that were going to happen gave a sign of the things which were going to happen.,,,,
Va paart dy caslysyn baase myr shoh. ,Some of the signs of death were thus:,,,,
Va ushag getlagh noi yn uinnag.,A bird flying against the window.,,,,
"Kellagh kiark gerrym ayns yn ole, as ny cassyn echey feayr. ","A cock crowing in the night, and his feet cold. ",,,,
My veagh ny cassyn echey cheh ve monney bannish. ,If his feet were warm it meant a wedding.,,,,
Yn chlag merriu ayns yn chamyr. ,The dead bell (watch) in the room.,,,,
Smarageyn cheet seose trooid yn chymlee cheumooie yn thie. ,Sparks coming up through the chimney out-side of the house.,,,,
Brishey gless erbee choud as va pyagh ching. ,Breaking any glass as long as a person was sick.,,,,
Kiark gerrym.,A hen crowing.,,,,
Tra va brelleein-verriu er yn chainle. ,When a winding-sheet was on the candle.,,,,
Pohnnaryn cloie ec jannoo oanluckey.,Children playing at making a funeral.,,,,
Cur mysh ny boandyrys oikan ayns ashlish.,Dressing or nursing a child in a dream.,,,,
Va ny ashlishyn smooinit dy gholl noi.,Dreams were thought to go against (by contraries).,,,,
"Tra va corp marroo, va ny uinnagyn coodit, as freaylt myr shen derrey veagh yn chorp goll ersooyl voish yn dorrys, as eisht va ny coodaghyn er ny ghoaill jeh.","When a body was dead, the windows were covered, and kept so until the body would be going away from the door, and then the coverings were taken off. ",,,,
V’ad dy ve goit jeh er aggle dy beagh oanluckey elley ayns traa gerrid.,They were to be taken off lest there should be another funeral in a short time.,,,,
"Va arrey ny farrar freaylt er dy chooilley chorp, as va feailley dy chooilley oie choud as veagh yn chorp ayns y thie.","A watch or wake was kept over every body, and there was a feast every night as long as the corpse would be in the house.",,,,
Dy chooilley oie va ny nabooyn as sleih mooinjerey yn phyagh marroo cheet dy chur stiagh yn oie maroo.,Every night the neighbours and relations of the dead person came to spend the night with them. ,,,,
"Veagh lhune as bee, piobyn as tombaghey, son pyagh erbee yinnagh jannoo ymmyd jeu. ","There would be ale and food, pipes and tobacco, for any one who would make use of them. ",,,,
"Veagh mennick viol-cloieder ayn, as veagh ad kiauleeaght as cloie fud-ny-hoie. ","There would often be a fiddler, and they would sing and play through the night. ",,,,
Ny keayrtyn veagh yn chiauleeaght feer hrimsagh.,Sometimes the singing would be very mournful,,,,
"Veagh cainleyn freaylt loshtey marish yn chorp marroo, as veagh gless-huarystal as dy chooilley horch dy ghless coodit lesh coodagh bane.","Candles would be kept burning with the dead body, and the looking-glass, and every kind of glass (vessel) would be covered with a white cover.",,,,
"Ec traa yn oanluckey veagh ooilley sleih harragh raad liauyr, ny ny nabooyn, geddin bee as feeyn ny lhune, as ve chebbit da sleih cheumooie jeh’n thie, nagh darragh ad stiagh. ","At the time of the funeral all the people who would come from a long distance, or the neighbours, would get food, and wine or ale, and it was offered to people outside of the house, if they would not come in.",,,,
"Tra va’n choir verriu currit er yn charbyd,  va caayn oanluckee kiauleeit, as freaylt seose  tra va’n cheshaght faagail yn dorrys. ","When the box of the dead (coffin) was placed on the bier, a funeral tune was sung, and kept up when the company was leaving the door. ",,,,
Va shoh jeant ec y toshiaght dy reayll ersooyl drogh spyrrydyn.,This was done at the beginning to keep bad spirits away.,,,,
Veagh ad kiauleeagh ooilley yn raad gys y cheeill.,They would sing all the way to the church.,,,,
"Shoh va’n oyr dy row clag  bwoailt tra va pyagh erbee marroo, as myrgeddin yn oyr v’eh bwoailt tra va’n  oanluckey çheet gys y cheeill, dy eiyrt ersooyl drogh spyrrydyn.","This was the reason the bell was tolled when any one was dead, and also the reason it was struck (tolled) when the funeral was coming to the church, to drive away evil spirits.",,,,
"Mannagh row yn kiaulleeaght mie, ve smooinit dy row eh cowrey jeh  oanluckey elley ayns traa gerrid.","If the singing was not good, it was thought to be a sign of another funeral in a short time.",,,,
Ve  ymmyrchagh da’n oanluckey dy gholl er y raad  va’n fer cliaghtey goll gys y cheeill.,It was necessary for the funeral to go on the road the person used to go to church.,,,,
"Beign da’n oanluckey goll er raad killagh, as ragh ad trooid lhionteenyn roish harragh ad raad erbee elley.","The funeral must go on a church road, and they would go through valleys before they would go any other road.",,,,
"Bollagh eh ve yn leigh ayns Mannin, my va lhiannoo ec ben roish v’ee poost, my yinnagh yn dooinney poosey ee ec traa erbee lurg shen, veagh yn lhiannoo eirey hug yn thalloo ny cooid erbee veagh echey.","It used to be the law in the Isle of Man, if a woman had a child before she was married, if the man would marry her at any time after, the child would be heir to the land or any goods he might have.",,,,
"Te foast yn leigh, dy vod yn lhiannoo ve eirey my veagh yn jishig as moir poost cheusthie jeh daa vlein lurg da’n lhiannoo ve ruggit.","It is yet the law, that the child can inherit if the father and mother are married within two years after the child is born.",,,,
"Ta —— er yannoo assee da Mannin, liorish nagh vel eh er hoilshaghey yn leigh shoh ayns yn hoar echey.","—— [3] has done wrong to the Isle of Man, since he has not made clear this law in his book. ",[3] Coakley in Manx Notebook (online http://www.isle-of-man.com/manxnotebook/fulltext/mr1911/ch08.htm) says this is almost certainly a reference to Hall Caine and his novel “The Deemster”.,,,
"Ren eh cur da sleih ayns ayrnyn elley jeh’n reeriaght Hostyn baght aggairagh jeh ellynyn Vannin, son lhisagh soilshey ennagh jeh’n leigh shoh er ve currit ayns y lioar, son ta’n leigh shoh erlheh bentyn gys yn ellan shoh. ","It gave people in other parts of the realm of England a wrong view of the morals of the Isle of Man, for some explanation of this law should have been given in the book, for this law especially belongs to this island.",,,,
V’eh leigh dy chairys.,It was a law of justice.,,,,
CABDIL IX ,CHAPTER IX,,,,
PISHAGYN AS LHEIHYS,CHARMS AND CURES,,,,
"TA’N sleih Manninagh credjal ayns faishnaghyn, as dy vel shoh padjer, ny arrane, currit lesh sheese veih traa dy hraa ayns aght shickyr, as shegin da ve dy chairalagh jeant, nagh nee yn faishnagh coayl e vree.","MANX people believe in charms, and these are a prayer, or hymn, put down from time to time in a certain way, and it must be carefully done, or the charm will lose its virtue.",,,,
"Yn chredjue ta nish enmyssit Tushtey Craueeaght ghow toshiaght liorish Benainshtyr Eddy, ayns America.",The belief now called Christian Science took beginning (was instituted) by Mrs. Eddy in America.,,,,
T’eh yn un red myr ny shenn faishnaghyn ayns Mannin. ,It is the same thing as the old charms in the Isle of Man.,,,,
"V’eh padjer follit gys Jee yn Ayr, yn Vac, as yn Spyrryd Noo, ny gys ny ainleyn, ny nooghyn, dy lheihys yn dooinney. ","It was a secret (silent) prayer to God the Father, the Son, and the Holy Spirit, or to the angels, or saints, to heal the man.",,,,
"Va’d credjal dy jinnagh Jee jannoo eh my ve yn yeearree Echey, as v’eh dy jarroo credjuelheihys. ","They believed that God would do it if it was His wish, and it was indeed faith-healing.",,,,
"Dooyrt Yeesey Creest, “My oddys oo credjal, ta dy chooilley nhee cheet leshyn ta credjal.”","Jesus Christ said, “If thou canst believe, all things are possible to him that believeth.”",,,,
“As cha nhimmey mirril dobbree Eh ayns shen kyndagh rish y vee-chredjue oc.” ,“And He did not many mighty works there because of their unbelief.”,,,,
"Ta’n faishnagh goll myr eiragh, mannagh vel eirey ayn, ta’n persoon sniessey dy gheddyn eh, ny fer jeh’n chynney sniessey. ","The charm goes by heirship, and if there is not an heir, the nearest person is to get it, or the next of kin.",,,,
"Ta cooinaghtyn aym er shenn ghooinney, Juan y Kelly.","I remember an old man, John Kelly.",,,,
"V’eh jannoo oalys dy chastey fuill, as haink eh hym, tra va mee my ghuilley, as hug eh yn oalys dooys, as dooyrt eh va mee yn fer sniessey mooinjerys da. ","He was making a charm to stop blood, and he came to me, when I was a boy, and he gave the charm to me, and he said I was the nearest relation to him. ",,,,
"Hug eh meer dy phabyr dou, as va’n oalys scruit er. Dooyrt eh rhym, “Scrieu magh eh, as gyn dy bragh dy yeeaghyn eh da pyagh erbee.”","He gave me a piece of paper, and the charm was written on it. He said to me, “Write it out, and do not show it to any-body.” ",,,,
"Dy beigns laccal cur yn oalys da pyagh erbee elley, shegin dou jannoo yn un red, agh cha negin dou cur eh da dooinney erbee. ","If I should be wanting to give the charm to any other person, I must do the same, and I must not give it to any man.*",,,,
,"* The charm must always be given to one of the opposite sex, otherwise it will lose its power.",,,,
"Ren mee myr v’eh laccal mee, as ta’n oalys aym foast. ","I did as he wanted me, and I have the charm yet. ",,,,
Dooyrt eh dy row eh er n’yannoo ymmyd jeh keayrt-ny-ghaa. ,He said he had used it many a time.,,,,
Ta’n oalys gobbragh liorish credjue. ,The charm works by faith.,,,,
Myr ta dooinney smooinaghtyn ayns e chree shen myr t’eh. ,As a man thinks in his heart so is he. ,,,,
Red erbee nee jannoo yn aigney sheeoil bee er ny lheihys. ,Anything that will make the mind peaceful (restful) will heal (cure).,,,,
"Cha jean yn oalys gobbragh, mannagh jean eh cur lesh shee da’n aigney.","The charm will not work (act), if it will not give peace (rest) to the mind. ",,,,
"Ta aggle oyr doghan, as nee eh dy chooilley ghoghan ny smessey.","Fear is a cause of disease, and it will make every disease worse.",,,,
"Ta aggle cur er yn chree goll ny s’tappee, as ta credjue cur er goll ny s’moal. ","Fear makes the heart go (beat) quicker, and faith (belief) makes it go slower. ",,,,
Shen yn aght te castey yn uill.,That is the way it stops the blood. ,,,,
Ta ooilley doghanyn tannaghtyn son tammylt. ,All diseases last for a time.,,,,
"Ta paart goaill traa liauyr, paart traa gerrid. Ta’n er-lhee gollrish fer stiuree. ","Some take a long time, some a short time. The doctor is like a steerer (helmsman). ",,,,
"Cha jean yn er stiuree castey yn ghaal, agh nee eh ginsh diu cre’n aght dy stiurey, as quoid dy shiaull dy chur lesh, as cre’n aght dy reayll jeh ny creggyn, liorish fys ve echey c’raad t’ad.","The steerer will not quell the storm, but he will tell you how to steer, and how much sail to carry, and how to keep off the rocks, by knowing where they are.",,,,
"Tra va mee my ghuilley beg, va mee currit sheese dys Ballavooyle dy akin dooinney ren giarrey yn lhuss er son y chengey veg. ","When I was a little boy, I was sent to Balladoole to see a man who was cutting the herb for the “little tongue.”*",,,,
,* Uvula. ,,,,
"Va shuyr aym as va scoarnagh ghonnagh eck son shiaghtyn, as va my vummig as my huyr smooinaghtyn dy row eh ny share dy gheddyn yn lhuss giarrit, son dy ren eh mie da mooarane dy leih.","My sister had a sore throat for a week, and my mother and my sister thought it was better to get the herb cut, for it did good to many people. ",,,,
"Hie mee roym er y raad kairail dy gholl, agh veeit mee ghaa-nythree cumraagyn, as yarrood mee ooilley mychione yn chaghteraght.","I went on the road, intending to go, but I met two or three comrades, and I forgot all about the message.",,,,
"Tra hooar mee thie, va’n chied naight cheayll mee, va mee ersooyl agh lieh oor derrey va my huyr ny share, as mysh shen va’n traa va’n lhuss giarrit. ","When I got home the first news I heard was that I had been away but half an hour until my sister was better, and it was about the time the herb had been cut. ",,,,
Ren yn chymsagh brishey.,The gathering broke.,,,,
"Cha dooyrt mee rieau fockle mie ny sie, as ren adsyn credjal dy row eh ny share son dy row yn lhuss giarrit.","I never said a word (either) good or bad, and they believed that it was better because the herb had been cut. ",,,,
Ta ooilley dy mie tra ta’n jerrey dy mie.,All is well that ends well.,,,,
"Yn dooinney ren giarrey yn lhuss bollagh eh “gra yn ockle” as goll magh ayns y vagher, as cur-lesh eh stiagh ayns y thie, as cur eh ayns y chymlee er yn clouree, as myr va’n lhuss ny chirmaghey, ren yn doghan lheie ersooyl.","The man who cut the herb used to "" say the word,"" and go out into the field, and bring it into the house, and put it in the chimney on the "" hook,"" and as the herb was drying, the disease melted away. ",,,,
